"DATA";"PROVA";"VARIANT";"RECOMPTE"
2021-05-19 00:00:00.000;seqüenciació completa;Altres seqüències de virus complet (Altres);3
2021-05-19 00:00:00.000;seqüenciació completa;Delta (B.1.617.2 i llinatges AY);3
2021-05-19 00:00:00.000;seqüenciació completa;Eta (B.1.525);1
2021-05-19 00:00:00.000;seqüenciació completa;Gamma (P.1 i subvariants);2
2021-05-19 00:00:00.000;seqüenciació completa;Mu (B.1.621 i subvariants);1
2021-05-20 00:00:00.000;(gen S) cribratge variants: PCR en temps real;Alfa (B.1.1.7);80
2021-05-20 00:00:00.000;(gen S) cribratge variants: PCR en temps real;Altres seqüències de virus complet (Altres);20
2021-05-20 00:00:00.000;seqüenciació completa;Alfa (B.1.1.7);65
2021-05-20 00:00:00.000;seqüenciació completa;Altres seqüències de virus complet (Altres);5
2021-05-20 00:00:00.000;seqüenciació completa;Beta (B.1.351 i subvariants);2
2021-05-20 00:00:00.000;seqüenciació completa;Delta (B.1.617.2 i llinatges AY);10
2021-05-20 00:00:00.000;seqüenciació completa;Eta (B.1.525);2
2021-05-20 00:00:00.000;seqüenciació completa;Filipines (P.3);1
2021-05-20 00:00:00.000;seqüenciació completa;Gamma (P.1 i subvariants);6
2021-05-20 00:00:00.000;seqüenciació completa;Mu (B.1.621 i subvariants);1
2021-05-21 00:00:00.000;(gen S) cribratge variants: PCR en temps real;Alfa (B.1.1.7);42
2021-05-21 00:00:00.000;(gen S) cribratge variants: PCR en temps real;Altres seqüències de virus complet (Altres);12
2021-05-21 00:00:00.000;seqüenciació completa;Alfa (B.1.1.7);67
2021-05-21 00:00:00.000;seqüenciació completa;Altres seqüències de virus complet (Altres);3
2021-05-21 00:00:00.000;seqüenciació completa;Beta (B.1.351 i subvariants);3
2021-05-21 00:00:00.000;seqüenciació completa;Delta (B.1.617.2 i llinatges AY);15
2021-05-21 00:00:00.000;seqüenciació completa;Gamma (P.1 i subvariants);3
2021-05-21 00:00:00.000;seqüenciació completa;Lambda (C.37 i subvariants);2
2021-05-21 00:00:00.000;seqüenciació completa;Mu (B.1.621 i subvariants);3
2021-05-22 00:00:00.000;(gen S) cribratge variants: PCR en temps real;Alfa (B.1.1.7);18
2021-05-22 00:00:00.000;(gen S) cribratge variants: PCR en temps real;Altres seqüències de virus complet (Altres);2
2021-05-22 00:00:00.000;seqüenciació completa;Alfa (B.1.1.7);20
2021-05-22 00:00:00.000;seqüenciació completa;Gamma (P.1 i subvariants);1
2021-05-23 00:00:00.000;(gen S) cribratge variants: PCR en temps real;Alfa (B.1.1.7);10
2021-05-23 00:00:00.000;seqüenciació completa;Alfa (B.1.1.7);13
2021-05-23 00:00:00.000;seqüenciació completa;Beta (B.1.351 i subvariants);1
2021-05-23 00:00:00.000;seqüenciació completa;Delta (B.1.617.2 i llinatges AY);2
2021-05-24 00:00:00.000;(gen S) cribratge variants: PCR en temps real;Alfa (B.1.1.7);18
2021-05-24 00:00:00.000;(gen S) cribratge variants: PCR en temps real;Altres seqüències de virus complet (Altres);1
2021-05-24 00:00:00.000;(gen S) cribratge variants: PCR en temps real;Mu (B.1.621 i subvariants);2
2021-05-24 00:00:00.000;seqüenciació completa;Alfa (B.1.1.7);25
2021-05-24 00:00:00.000;seqüenciació completa;Altres seqüències de virus complet (Altres);1
2021-05-24 00:00:00.000;seqüenciació completa;Delta (B.1.617.2 i llinatges AY);2
2021-05-24 00:00:00.000;seqüenciació completa;Estiu 2020, espanyola (B.1.177);1
2021-05-24 00:00:00.000;seqüenciació completa;Eta (B.1.525);1
2021-05-24 00:00:00.000;seqüenciació completa;Gamma (P.1 i subvariants);8
2021-05-25 00:00:00.000;(gen S) cribratge variants: PCR en temps real;Alfa (B.1.1.7);138
2021-05-25 00:00:00.000;(gen S) cribratge variants: PCR en temps real;Altres seqüències de virus complet (Altres);8
2021-05-25 00:00:00.000;(gen S) cribratge variants: PCR en temps real;Gamma (P.1 i subvariants);4
2021-05-25 00:00:00.000;seqüenciació completa;Alfa (B.1.1.7);49
2021-05-25 00:00:00.000;seqüenciació completa;Delta (B.1.617.2 i llinatges AY);19
2021-05-25 00:00:00.000;seqüenciació completa;Eta (B.1.525);1
2021-05-25 00:00:00.000;seqüenciació completa;Gamma (P.1 i subvariants);3
2021-05-25 00:00:00.000;seqüenciació completa;Mu (B.1.621 i subvariants);3
2021-05-26 00:00:00.000;(gen S) cribratge variants: PCR en temps real;Alfa (B.1.1.7);159
2021-05-26 00:00:00.000;(gen S) cribratge variants: PCR en temps real;Altres seqüències de virus complet (Altres);9
2021-05-26 00:00:00.000;(gen S) cribratge variants: PCR en temps real;Gamma (P.1 i subvariants);4
2021-05-26 00:00:00.000;seqüenciació completa;Alfa (B.1.1.7);51
2021-05-26 00:00:00.000;seqüenciació completa;Altres seqüències de virus complet (Altres);2
2021-05-26 00:00:00.000;seqüenciació completa;Beta (B.1.351 i subvariants);4
2021-05-26 00:00:00.000;seqüenciació completa;Delta (B.1.617.2 i llinatges AY);28
2021-05-26 00:00:00.000;seqüenciació completa;Estiu 2020, espanyola (B.1.177);1
2021-05-26 00:00:00.000;seqüenciació completa;Lambda (C.37 i subvariants);1
2021-05-27 00:00:00.000;(gen S) cribratge variants: PCR en temps real;Alfa (B.1.1.7);191
2021-05-27 00:00:00.000;(gen S) cribratge variants: PCR en temps real;Altres seqüències de virus complet (Altres);3
2021-05-27 00:00:00.000;(gen S) cribratge variants: PCR en temps real;Beta (B.1.351 i subvariants);3
2021-05-27 00:00:00.000;seqüenciació completa;Alfa (B.1.1.7);41
2021-05-27 00:00:00.000;seqüenciació completa;Altres seqüències de virus complet (Altres);2
2021-05-27 00:00:00.000;seqüenciació completa;Beta (B.1.351 i subvariants);2
2021-05-27 00:00:00.000;seqüenciació completa;Delta (B.1.617.2 i llinatges AY);19
2021-05-27 00:00:00.000;seqüenciació completa;Estiu 2020, espanyola (B.1.177);2
2021-05-27 00:00:00.000;seqüenciació completa;Eta (B.1.525);1
2021-05-27 00:00:00.000;seqüenciació completa;Gamma (P.1 i subvariants);1
2021-05-27 00:00:00.000;seqüenciació completa;Mu (B.1.621 i subvariants);1
2021-05-28 00:00:00.000;(gen S) cribratge variants: PCR en temps real;Alfa (B.1.1.7);196
2021-05-28 00:00:00.000;(gen S) cribratge variants: PCR en temps real;Altres seqüències de virus complet (Altres);9
2021-05-28 00:00:00.000;seqüenciació completa;Alfa (B.1.1.7);75
2021-05-28 00:00:00.000;seqüenciació completa;Altres seqüències de virus complet (Altres);4
2021-05-28 00:00:00.000;seqüenciació completa;Delta (B.1.617.2 i llinatges AY);27
2021-05-28 00:00:00.000;seqüenciació completa;Eta (B.1.525);3
2021-05-28 00:00:00.000;seqüenciació completa;Gamma (P.1 i subvariants);8
2021-05-28 00:00:00.000;seqüenciació completa;Iota (B.1.526);1
2021-05-28 00:00:00.000;seqüenciació completa;Mu (B.1.621 i subvariants);2
2021-05-29 00:00:00.000;(gen S) cribratge variants: PCR en temps real;Alfa (B.1.1.7);24
2021-05-29 00:00:00.000;(gen S) cribratge variants: PCR en temps real;Altres seqüències de virus complet (Altres);2
2021-05-29 00:00:00.000;seqüenciació completa;Alfa (B.1.1.7);16
2021-05-29 00:00:00.000;seqüenciació completa;Altres seqüències de virus complet (Altres);1
2021-05-29 00:00:00.000;seqüenciació completa;Delta (B.1.617.2 i llinatges AY);3
2021-05-30 00:00:00.000;(gen S) cribratge variants: PCR en temps real;Alfa (B.1.1.7);24
2021-05-30 00:00:00.000;(gen S) cribratge variants: PCR en temps real;Altres seqüències de virus complet (Altres);2
2021-05-30 00:00:00.000;(gen S) cribratge variants: PCR en temps real;Gamma (P.1 i subvariants);3
2021-05-30 00:00:00.000;(gen S) cribratge variants: PCR en temps real;Mu (B.1.621 i subvariants);1
2021-05-30 00:00:00.000;seqüenciació completa;Alfa (B.1.1.7);16
2021-05-30 00:00:00.000;seqüenciació completa;Altres seqüències de virus complet (Altres);1
2021-05-30 00:00:00.000;seqüenciació completa;Gamma (P.1 i subvariants);1
2021-05-30 00:00:00.000;seqüenciació completa;Mu (B.1.621 i subvariants);1
2021-05-31 00:00:00.000;(gen S) cribratge variants: PCR en temps real;Alfa (B.1.1.7);201
2021-05-31 00:00:00.000;(gen S) cribratge variants: PCR en temps real;Altres seqüències de virus complet (Altres);4
2021-05-31 00:00:00.000;(gen S) cribratge variants: PCR en temps real;Delta (B.1.617.2 i llinatges AY);1
2021-05-31 00:00:00.000;(gen S) cribratge variants: PCR en temps real;Mu (B.1.621 i subvariants);1
2021-05-31 00:00:00.000;seqüenciació completa;Alfa (B.1.1.7);42
2021-05-31 00:00:00.000;seqüenciació completa;Altres seqüències de virus complet (Altres);3
2021-05-31 00:00:00.000;seqüenciació completa;Delta (B.1.617.2 i llinatges AY);16
2021-05-31 00:00:00.000;seqüenciació completa;Gamma (P.1 i subvariants);1
2021-05-31 00:00:00.000;seqüenciació completa;Iota (B.1.526);1
2021-06-01 00:00:00.000;(gen S) cribratge variants: PCR en temps real;Alfa (B.1.1.7);86
2021-06-01 00:00:00.000;(gen S) cribratge variants: PCR en temps real;Altres seqüències de virus complet (Altres);2
2021-06-01 00:00:00.000;(gen S) cribratge variants: PCR en temps real;Delta (B.1.617.2 i llinatges AY);7
2021-06-01 00:00:00.000;(gen S) cribratge variants: PCR en temps real;Gamma (P.1 i subvariants);2
2021-06-01 00:00:00.000;(gen S) cribratge variants: PCR en temps real;Iota (B.1.526);1
2021-06-01 00:00:00.000;(gen S) cribratge variants: PCR en temps real;Mu (B.1.621 i subvariants);5
2021-06-01 00:00:00.000;seqüenciació completa;Alfa (B.1.1.7);48
2021-06-01 00:00:00.000;seqüenciació completa;Altres seqüències de virus complet (Altres);1
2021-06-01 00:00:00.000;seqüenciació completa;Amb pocs casos a UK (B.1.1.318);1
2021-06-01 00:00:00.000;seqüenciació completa;Beta (B.1.351 i subvariants);2
2021-06-01 00:00:00.000;seqüenciació completa;Delta (B.1.617.2 i llinatges AY);21
2021-06-01 00:00:00.000;seqüenciació completa;Estiu 2020, espanyola (B.1.177);1
2021-06-01 00:00:00.000;seqüenciació completa;Eta (B.1.525);1
2021-06-01 00:00:00.000;seqüenciació completa;Gamma (P.1 i subvariants);3
2021-06-01 00:00:00.000;seqüenciació completa;Mu (B.1.621 i subvariants);2
2021-06-02 00:00:00.000;(gen S) cribratge variants: PCR en temps real;Alfa (B.1.1.7);86
2021-06-02 00:00:00.000;(gen S) cribratge variants: PCR en temps real;Altres seqüències de virus complet (Altres);7
2021-06-02 00:00:00.000;(gen S) cribratge variants: PCR en temps real;Delta (B.1.617.2 i llinatges AY);5
2021-06-02 00:00:00.000;(gen S) cribratge variants: PCR en temps real;Mu (B.1.621 i subvariants);1
2021-06-02 00:00:00.000;seqüenciació completa;Alfa (B.1.1.7);63
2021-06-02 00:00:00.000;seqüenciació completa;Altres seqüències de virus complet (Altres);1
2021-06-02 00:00:00.000;seqüenciació completa;Delta (B.1.617.2 i llinatges AY);14
2021-06-02 00:00:00.000;seqüenciació completa;Estiu 2020, espanyola (B.1.177);1
2021-06-02 00:00:00.000;seqüenciació completa;Eta (B.1.525);1
2021-06-02 00:00:00.000;seqüenciació completa;Gamma (P.1 i subvariants);1
2021-06-02 00:00:00.000;seqüenciació completa;Lambda (C.37 i subvariants);1
2021-06-02 00:00:00.000;seqüenciació completa;Mu (B.1.621 i subvariants);1
2021-06-03 00:00:00.000;(gen S) cribratge variants: PCR en temps real;Alfa (B.1.1.7);83
2021-06-03 00:00:00.000;(gen S) cribratge variants: PCR en temps real;Delta (B.1.617.2 i llinatges AY);12
2021-06-03 00:00:00.000;(gen S) cribratge variants: PCR en temps real;Gamma (P.1 i subvariants);1
2021-06-03 00:00:00.000;(gen S) cribratge variants: PCR en temps real;Mu (B.1.621 i subvariants);1
2021-06-03 00:00:00.000;seqüenciació completa;Alfa (B.1.1.7);63
2021-06-03 00:00:00.000;seqüenciació completa;Altres seqüències de virus complet (Altres);3
2021-06-03 00:00:00.000;seqüenciació completa;Beta (B.1.351 i subvariants);1
2021-06-03 00:00:00.000;seqüenciació completa;Delta (B.1.617.2 i llinatges AY);25
2021-06-03 00:00:00.000;seqüenciació completa;Eta (B.1.525);1
2021-06-03 00:00:00.000;seqüenciació completa;Gamma (P.1 i subvariants);1
2021-06-03 00:00:00.000;seqüenciació completa;Mu (B.1.621 i subvariants);1
2021-06-04 00:00:00.000;(gen S) cribratge variants: PCR en temps real;Alfa (B.1.1.7);88
2021-06-04 00:00:00.000;(gen S) cribratge variants: PCR en temps real;Altres seqüències de virus complet (Altres);6
2021-06-04 00:00:00.000;(gen S) cribratge variants: PCR en temps real;Delta (B.1.617.2 i llinatges AY);14
2021-06-04 00:00:00.000;(gen S) cribratge variants: PCR en temps real;Mu (B.1.621 i subvariants);8
2021-06-04 00:00:00.000;seqüenciació completa;Alfa (B.1.1.7);43
2021-06-04 00:00:00.000;seqüenciació completa;Altres seqüències de virus complet (Altres);7
2021-06-04 00:00:00.000;seqüenciació completa;Beta (B.1.351 i subvariants);1
2021-06-04 00:00:00.000;seqüenciació completa;Delta (B.1.617.2 i llinatges AY);25
2021-06-04 00:00:00.000;seqüenciació completa;Eta (B.1.525);2
2021-06-04 00:00:00.000;seqüenciació completa;Gamma (P.1 i subvariants);5
2021-06-04 00:00:00.000;seqüenciació completa;Iota (B.1.526);2
2021-06-04 00:00:00.000;seqüenciació completa;Mu (B.1.621 i subvariants);7
2021-06-05 00:00:00.000;(gen S) cribratge variants: PCR en temps real;Alfa (B.1.1.7);8
2021-06-05 00:00:00.000;(gen S) cribratge variants: PCR en temps real;Delta (B.1.617.2 i llinatges AY);5
2021-06-05 00:00:00.000;seqüenciació completa;Alfa (B.1.1.7);11
2021-06-05 00:00:00.000;seqüenciació completa;Altres seqüències de virus complet (Altres);1
2021-06-05 00:00:00.000;seqüenciació completa;Delta (B.1.617.2 i llinatges AY);11
2021-06-05 00:00:00.000;seqüenciació completa;Mu (B.1.621 i subvariants);3
2021-06-06 00:00:00.000;(gen S) cribratge variants: PCR en temps real;Alfa (B.1.1.7);38
2021-06-06 00:00:00.000;(gen S) cribratge variants: PCR en temps real;Altres seqüències de virus complet (Altres);4
2021-06-06 00:00:00.000;(gen S) cribratge variants: PCR en temps real;Delta (B.1.617.2 i llinatges AY);6
2021-06-06 00:00:00.000;(gen S) cribratge variants: PCR en temps real;Mu (B.1.621 i subvariants);2
2021-06-06 00:00:00.000;seqüenciació completa;Alfa (B.1.1.7);14
2021-06-06 00:00:00.000;seqüenciació completa;Delta (B.1.617.2 i llinatges AY);2
2021-06-06 00:00:00.000;seqüenciació completa;Mu (B.1.621 i subvariants);1
2021-06-07 00:00:00.000;(gen S) cribratge variants: PCR en temps real;Alfa (B.1.1.7);44
2021-06-07 00:00:00.000;(gen S) cribratge variants: PCR en temps real;Beta (B.1.351 i subvariants);1
2021-06-07 00:00:00.000;(gen S) cribratge variants: PCR en temps real;Delta (B.1.617.2 i llinatges AY);6
2021-06-07 00:00:00.000;(gen S) cribratge variants: PCR en temps real;Iota (B.1.526);4
2021-06-07 00:00:00.000;(gen S) cribratge variants: PCR en temps real;Mu (B.1.621 i subvariants);4
2021-06-07 00:00:00.000;seqüenciació completa;Alfa (B.1.1.7);38
2021-06-07 00:00:00.000;seqüenciació completa;Delta (B.1.617.2 i llinatges AY);15
2021-06-07 00:00:00.000;seqüenciació completa;Mu (B.1.621 i subvariants);6
2021-06-08 00:00:00.000;(gen S) cribratge variants: PCR en temps real;Alfa (B.1.1.7);50
2021-06-08 00:00:00.000;(gen S) cribratge variants: PCR en temps real;Altres seqüències de virus complet (Altres);16
2021-06-08 00:00:00.000;(gen S) cribratge variants: PCR en temps real;Delta (B.1.617.2 i llinatges AY);9
2021-06-08 00:00:00.000;(gen S) cribratge variants: PCR en temps real;Gamma (P.1 i subvariants);2
2021-06-08 00:00:00.000;(gen S) cribratge variants: PCR en temps real;Mu (B.1.621 i subvariants);10
2021-06-08 00:00:00.000;seqüenciació completa;Alfa (B.1.1.7);53
2021-06-08 00:00:00.000;seqüenciació completa;Altres seqüències de virus complet (Altres);3
2021-06-08 00:00:00.000;seqüenciació completa;Beta (B.1.351 i subvariants);2
2021-06-08 00:00:00.000;seqüenciació completa;Delta (B.1.617.2 i llinatges AY);24
2021-06-08 00:00:00.000;seqüenciació completa;Gamma (P.1 i subvariants);3
2021-06-08 00:00:00.000;seqüenciació completa;Iota (B.1.526);1
2021-06-08 00:00:00.000;seqüenciació completa;Mu (B.1.621 i subvariants);3
2021-06-09 00:00:00.000;(gen S) cribratge variants: PCR en temps real;Alfa (B.1.1.7);43
2021-06-09 00:00:00.000;(gen S) cribratge variants: PCR en temps real;Altres seqüències de virus complet (Altres);11
2021-06-09 00:00:00.000;(gen S) cribratge variants: PCR en temps real;Beta (B.1.351 i subvariants);1
2021-06-09 00:00:00.000;(gen S) cribratge variants: PCR en temps real;Delta (B.1.617.2 i llinatges AY);8
2021-06-09 00:00:00.000;(gen S) cribratge variants: PCR en temps real;Gamma (P.1 i subvariants);1
2021-06-09 00:00:00.000;(gen S) cribratge variants: PCR en temps real;Mu (B.1.621 i subvariants);7
2021-06-09 00:00:00.000;seqüenciació completa;Alfa (B.1.1.7);47
2021-06-09 00:00:00.000;seqüenciació completa;Altres seqüències de virus complet (Altres);1
2021-06-09 00:00:00.000;seqüenciació completa;Beta (B.1.351 i subvariants);1
2021-06-09 00:00:00.000;seqüenciació completa;Delta (B.1.617.2 i llinatges AY);15
2021-06-09 00:00:00.000;seqüenciació completa;Eta (B.1.525);2
2021-06-09 00:00:00.000;seqüenciació completa;Gamma (P.1 i subvariants);1
2021-06-09 00:00:00.000;seqüenciació completa;Mu (B.1.621 i subvariants);8
2021-06-10 00:00:00.000;(gen S) cribratge variants: PCR en temps real;Alfa (B.1.1.7);38
2021-06-10 00:00:00.000;(gen S) cribratge variants: PCR en temps real;Altres seqüències de virus complet (Altres);10
2021-06-10 00:00:00.000;(gen S) cribratge variants: PCR en temps real;Delta (B.1.617.2 i llinatges AY);17
2021-06-10 00:00:00.000;(gen S) cribratge variants: PCR en temps real;Mu (B.1.621 i subvariants);6
2021-06-10 00:00:00.000;seqüenciació completa;Alfa (B.1.1.7);47
2021-06-10 00:00:00.000;seqüenciació completa;Beta (B.1.351 i subvariants);2
2021-06-10 00:00:00.000;seqüenciació completa;Delta (B.1.617.2 i llinatges AY);27
2021-06-10 00:00:00.000;seqüenciació completa;Estiu 2020, espanyola (B.1.177);3
2021-06-10 00:00:00.000;seqüenciació completa;Eta (B.1.525);1
2021-06-10 00:00:00.000;seqüenciació completa;Gamma (P.1 i subvariants);1
2021-06-10 00:00:00.000;seqüenciació completa;Mu (B.1.621 i subvariants);3
2021-06-11 00:00:00.000;(gen S) cribratge variants: PCR en temps real;Alfa (B.1.1.7);52
2021-06-11 00:00:00.000;(gen S) cribratge variants: PCR en temps real;Altres seqüències de virus complet (Altres);8
2021-06-11 00:00:00.000;(gen S) cribratge variants: PCR en temps real;Delta (B.1.617.2 i llinatges AY);10
2021-06-11 00:00:00.000;seqüenciació completa;Alfa (B.1.1.7);38
2021-06-11 00:00:00.000;seqüenciació completa;Altres seqüències de virus complet (Altres);8
2021-06-11 00:00:00.000;seqüenciació completa;Delta (B.1.617.2 i llinatges AY);12
2021-06-11 00:00:00.000;seqüenciació completa;Gamma (P.1 i subvariants);5
2021-06-11 00:00:00.000;seqüenciació completa;Iota (B.1.526);3
2021-06-11 00:00:00.000;seqüenciació completa;Mu (B.1.621 i subvariants);7
2021-06-12 00:00:00.000;(gen S) cribratge variants: PCR en temps real;Alfa (B.1.1.7);2
2021-06-12 00:00:00.000;seqüenciació completa;Alfa (B.1.1.7);9
2021-06-12 00:00:00.000;seqüenciació completa;Altres seqüències de virus complet (Altres);2
2021-06-12 00:00:00.000;seqüenciació completa;Delta (B.1.617.2 i llinatges AY);5
2021-06-12 00:00:00.000;seqüenciació completa;Mu (B.1.621 i subvariants);3
2021-06-13 00:00:00.000;(gen S) cribratge variants: PCR en temps real;Alfa (B.1.1.7);1
2021-06-13 00:00:00.000;(gen S) cribratge variants: PCR en temps real;Altres seqüències de virus complet (Altres);2
2021-06-13 00:00:00.000;seqüenciació completa;Alfa (B.1.1.7);8
2021-06-13 00:00:00.000;seqüenciació completa;Altres seqüències de virus complet (Altres);1
2021-06-13 00:00:00.000;seqüenciació completa;Delta (B.1.617.2 i llinatges AY);10
2021-06-13 00:00:00.000;seqüenciació completa;Mu (B.1.621 i subvariants);2
2021-06-14 00:00:00.000;(gen S) cribratge variants: PCR en temps real;Alfa (B.1.1.7);54
2021-06-14 00:00:00.000;(gen S) cribratge variants: PCR en temps real;Altres seqüències de virus complet (Altres);28
2021-06-14 00:00:00.000;(gen S) cribratge variants: PCR en temps real;Delta (B.1.617.2 i llinatges AY);9
2021-06-14 00:00:00.000;(gen S) cribratge variants: PCR en temps real;Mu (B.1.621 i subvariants);1
2021-06-14 00:00:00.000;seqüenciació completa;Alfa (B.1.1.7);41
2021-06-14 00:00:00.000;seqüenciació completa;Altres seqüències de virus complet (Altres);2
2021-06-14 00:00:00.000;seqüenciació completa;Delta (B.1.617.2 i llinatges AY);12
2021-06-14 00:00:00.000;seqüenciació completa;Eta (B.1.525);1
2021-06-14 00:00:00.000;seqüenciació completa;Gamma (P.1 i subvariants);2
2021-06-14 00:00:00.000;seqüenciació completa;Mu (B.1.621 i subvariants);8
2021-06-15 00:00:00.000;(gen S) cribratge variants: PCR en temps real;Alfa (B.1.1.7);36
2021-06-15 00:00:00.000;(gen S) cribratge variants: PCR en temps real;Altres seqüències de virus complet (Altres);6
2021-06-15 00:00:00.000;(gen S) cribratge variants: PCR en temps real;Delta (B.1.617.2 i llinatges AY);16
2021-06-15 00:00:00.000;(gen S) cribratge variants: PCR en temps real;Gamma (P.1 i subvariants);1
2021-06-15 00:00:00.000;(gen S) cribratge variants: PCR en temps real;Mu (B.1.621 i subvariants);5
2021-06-15 00:00:00.000;seqüenciació completa;Alfa (B.1.1.7);95
2021-06-15 00:00:00.000;seqüenciació completa;Altres seqüències de virus complet (Altres);1
2021-06-15 00:00:00.000;seqüenciació completa;Delta (B.1.617.2 i llinatges AY);28
2021-06-15 00:00:00.000;seqüenciació completa;Gamma (P.1 i subvariants);9
2021-06-15 00:00:00.000;seqüenciació completa;Mu (B.1.621 i subvariants);2
2021-06-16 00:00:00.000;(gen S) cribratge variants: PCR en temps real;Alfa (B.1.1.7);40
2021-06-16 00:00:00.000;(gen S) cribratge variants: PCR en temps real;Altres seqüències de virus complet (Altres);4
2021-06-16 00:00:00.000;(gen S) cribratge variants: PCR en temps real;Delta (B.1.617.2 i llinatges AY);8
2021-06-16 00:00:00.000;(gen S) cribratge variants: PCR en temps real;Gamma (P.1 i subvariants);1
2021-06-16 00:00:00.000;(gen S) cribratge variants: PCR en temps real;Mu (B.1.621 i subvariants);2
2021-06-16 00:00:00.000;(gen S): seqüenciació parcial;Alfa (B.1.1.7);4
2021-06-16 00:00:00.000;(gen S): seqüenciació parcial;Beta (B.1.351 i subvariants);2
2021-06-16 00:00:00.000;(gen S): seqüenciació parcial;Gamma (P.1 i subvariants);6
2021-06-16 00:00:00.000;seqüenciació completa;Alfa (B.1.1.7);41
2021-06-16 00:00:00.000;seqüenciació completa;Altres seqüències de virus complet (Altres);2
2021-06-16 00:00:00.000;seqüenciació completa;Delta (B.1.617.2 i llinatges AY);35
2021-06-16 00:00:00.000;seqüenciació completa;Gamma (P.1 i subvariants);2
2021-06-16 00:00:00.000;seqüenciació completa;Mu (B.1.621 i subvariants);5
2021-06-17 00:00:00.000;(gen S) cribratge variants: PCR en temps real;Alfa (B.1.1.7);32
2021-06-17 00:00:00.000;(gen S) cribratge variants: PCR en temps real;Altres seqüències de virus complet (Altres);8
2021-06-17 00:00:00.000;(gen S) cribratge variants: PCR en temps real;Delta (B.1.617.2 i llinatges AY);12
2021-06-17 00:00:00.000;(gen S) cribratge variants: PCR en temps real;Gamma (P.1 i subvariants);4
2021-06-17 00:00:00.000;(gen S) cribratge variants: PCR en temps real;Mu (B.1.621 i subvariants);3
2021-06-17 00:00:00.000;seqüenciació completa;Alfa (B.1.1.7);33
2021-06-17 00:00:00.000;seqüenciació completa;Delta (B.1.617.2 i llinatges AY);33
2021-06-17 00:00:00.000;seqüenciació completa;Eta (B.1.525);1
2021-06-17 00:00:00.000;seqüenciació completa;Gamma (P.1 i subvariants);3
2021-06-17 00:00:00.000;seqüenciació completa;Mu (B.1.621 i subvariants);5
2021-06-18 00:00:00.000;(gen S) cribratge variants: PCR en temps real;Alfa (B.1.1.7);43
2021-06-18 00:00:00.000;(gen S) cribratge variants: PCR en temps real;Altres seqüències de virus complet (Altres);6
2021-06-18 00:00:00.000;(gen S) cribratge variants: PCR en temps real;Delta (B.1.617.2 i llinatges AY);18
2021-06-18 00:00:00.000;(gen S) cribratge variants: PCR en temps real;Gamma (P.1 i subvariants);3
2021-06-18 00:00:00.000;(gen S) cribratge variants: PCR en temps real;Mu (B.1.621 i subvariants);1
2021-06-18 00:00:00.000;seqüenciació completa;Alfa (B.1.1.7);48
2021-06-18 00:00:00.000;seqüenciació completa;Altres seqüències de virus complet (Altres);1
2021-06-18 00:00:00.000;seqüenciació completa;Delta (B.1.617.2 i llinatges AY);35
2021-06-18 00:00:00.000;seqüenciació completa;Eta (B.1.525);1
2021-06-18 00:00:00.000;seqüenciació completa;Gamma (P.1 i subvariants);5
2021-06-18 00:00:00.000;seqüenciació completa;Mu (B.1.621 i subvariants);1
2021-06-19 00:00:00.000;(gen S) cribratge variants: PCR en temps real;Alfa (B.1.1.7);14
2021-06-19 00:00:00.000;(gen S) cribratge variants: PCR en temps real;Altres seqüències de virus complet (Altres);6
2021-06-19 00:00:00.000;seqüenciació completa;Alfa (B.1.1.7);8
2021-06-19 00:00:00.000;seqüenciació completa;Delta (B.1.617.2 i llinatges AY);13
2021-06-19 00:00:00.000;seqüenciació completa;Gamma (P.1 i subvariants);1
2021-06-19 00:00:00.000;seqüenciació completa;Mu (B.1.621 i subvariants);1
2021-06-20 00:00:00.000;(gen S) cribratge variants: PCR en temps real;Alfa (B.1.1.7);13
2021-06-20 00:00:00.000;(gen S) cribratge variants: PCR en temps real;Altres seqüències de virus complet (Altres);6
2021-06-20 00:00:00.000;(gen S) cribratge variants: PCR en temps real;Delta (B.1.617.2 i llinatges AY);12
2021-06-20 00:00:00.000;seqüenciació completa;Alfa (B.1.1.7);6
2021-06-20 00:00:00.000;seqüenciació completa;Delta (B.1.617.2 i llinatges AY);6
2021-06-20 00:00:00.000;seqüenciació completa;Gamma (P.1 i subvariants);1
2021-06-21 00:00:00.000;(gen S) cribratge variants: PCR en temps real;Alfa (B.1.1.7);20
2021-06-21 00:00:00.000;(gen S) cribratge variants: PCR en temps real;Altres seqüències de virus complet (Altres);10
2021-06-21 00:00:00.000;(gen S) cribratge variants: PCR en temps real;Delta (B.1.617.2 i llinatges AY);17
2021-06-21 00:00:00.000;(gen S) cribratge variants: PCR en temps real;Gamma (P.1 i subvariants);1
2021-06-21 00:00:00.000;seqüenciació completa;Alfa (B.1.1.7);44
2021-06-21 00:00:00.000;seqüenciació completa;Altres seqüències de virus complet (Altres);2
2021-06-21 00:00:00.000;seqüenciació completa;Delta (B.1.617.2 i llinatges AY);46
2021-06-21 00:00:00.000;seqüenciació completa;Gamma (P.1 i subvariants);6
2021-06-21 00:00:00.000;seqüenciació completa;Lambda (C.37 i subvariants);1
2021-06-21 00:00:00.000;seqüenciació completa;Mu (B.1.621 i subvariants);5
2021-06-22 00:00:00.000;(gen S) cribratge variants: PCR en temps real;Alfa (B.1.1.7);34
